Product Name,Sales,Quantity,Profit,Margen (%),Tipo
Swingline SM12 08 MicroCut Jam Free Shredder,2359.95,13,-447.99,-18.983029301468253,Trampa
TOPS  Important Message  Pads  Canary  4 1 4 x 5 1 2  50 Sheets per Pad,70.19,17,31.630000000000003,45.06339934463599,Oculto
TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack,102.5,13,37.11,36.204878048780486,Otros
TOPS Carbonless Receipt Book  Four 2 3 4 x 7 1 4 Money Receipts per Page,406.46,25,178.71,43.96742606898588,Otros
TOPS Money Receipt Book  Consecutively Numbered in Red ,88.11,11,39.65,45.000567472477584,Oculto
TOPS Voice Message Log Book  Flash Format,49.5,12,20.369999999999997,41.15151515151514,Oculto
TRENDnet 56K USB 2 0 Phone  Internet and Fax Modem,626.53,25,212.28,33.88185721354125,Otros
Telephone Message Books with Fax Mobile Section  4 1 4  x 6 ,51.120000000000005,15,21.96,42.95774647887324,Oculto
Telephone Message Books with Fax Mobile Section  5 1 2  x 3 3 16 ,99.06,17,40.76,41.14677972945689,Otros
Telescoping Adjustable Floor Lamp,143.92,10,-5.99,-4.162034463590884,Otros
Tenex  The Solids  Textured Chair Mats,1469.1599999999999,26,-40.56999999999999,-2.7614419123853087,Trampa
Tenex 46  x 60  Computer Anti Static Chairmat  Rectangular Shaped,2267.97,25,148.37,6.541973659263571,Trampa
Tenex Antistatic Computer Chair Mats,3317.0199999999995,25,-530.03,-15.979101723836456,Trampa
Tenex B1 RE Series Chair Mats for Low Pile Carpets,1002.3599999999999,23,124.60000000000001,12.430663633824176,Otros
Tenex Carpeted  Granite Look or Clear Contemporary Contour Shape Chair Mats,763.67,15,-222.73,-29.165739128157455,Otros
Tenex Chairmat w  Average Lip  45  x 53 ,2058.5,19,-529.76,-25.73524410978868,Trampa
Tenex Chairmats For Use With Carpeted Floors,175.78,11,8.8,5.006257822277848,Otros
Tenex Chairmats For Use with Hard Floors,467.7099999999999,20,-129.93,-27.780034636847624,Otros
Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39  x 49 ,1010.78,10,150.55,14.894437958804094,Otros
Tenex File Box  Personal Filing Tote with Lid  Black,338.12,24,62.66,18.531882172009936,Otros
Tenex Personal Filing Tote With Secure Closure Lid  Black Frost,279.18,22,23.27,8.335124292571102,Otros
Tenex Personal Project File with Scoop Front Design  Black,517.63,40,118.61,22.91405057666673,Otros
Tenex Personal Self Stacking Standard File Box  Black Gray,229.98,15,44.82,19.488651187059745,Otros
Tenex Traditional Chairmats for Hard Floors  Average Lip  36  x 48 ,180.46,4,-46.4,-25.7120691565998,Otros
Tenex Traditional Chairmats for Medium Pile Carpet  Standard Lip  36  x 48 ,1322.17,24,172.24,13.027069136344041,Otros
Tenex V2T RE Standard Weight Series Chair Mat  45  x 53   Lip 25  x 12 ,468.47,7,51.1,10.907848955109186,Otros
Tennsco 16 Compartment Lockers with Coat Rack,7515.5199999999995,13,1114.37,14.82758345397258,Otros
Tennsco 6  and 18 Compartment Lockers,10925.0,43,1575.09,14.417299771167047,Otros
Tennsco Commercial Shelving,374.25,21,-48.6,-12.985971943887776,Otros
Tennsco Double Tier Lockers,9630.86,47,429.80000000000007,4.462737491771244,Trampa
Tennsco Industrial Shelving,1281.45,29,-108.6,-8.474774669319912,Trampa
Tennsco Lockers  Gray,402.81,22,-26.43,-6.5614061219929996,Otros
Tennsco Lockers  Sand,407.02,22,56.230000000000004,13.815045943688272,Otros
Tennsco Regal Shelving Units,1764.53,18,-6.079999999999998,-0.344567675244966,Trampa
Tennsco Single Tier Lockers,9158.29,28,-825.76,-9.016530378487687,Trampa
Tennsco Snap Together Open Shelving Units  Starter Sets and Add On Units,6819.31,25,181.67000000000002,2.6640525214427853,Trampa
Tennsco Stur D Stor Boltless Shelving  5 Shelves  24  Deep  Sand,4384.04,33,-36.53999999999999,-0.8334777967354311,Trampa
Tensor  Hersey Kiss  Styled Floor Lamp,93.53,8,2.08,2.223885384368652,Otros
Tensor Brushed Steel Torchiere Floor Lamp,146.10999999999999,10,6.790000000000001,4.647183628772844,Otros
Tensor Computer Mounted Lamp,536.04,36,144.72,26.99798522498321,Otros
Tensor Track Tree Floor Lamp,299.85,17,38.19,12.736368184092045,Otros
Texas Instrument TI 15 Fraction Calculator,41.910000000000004,8,-20.520000000000003,-48.96206156048676,Otros
Texas Instruments TI 34 Scientific Calculator,204.51,12,64.65,31.61214610532493,Otros
Things To Do Today Pad,138.53,26,59.17,42.71276979715585,Otros
Things To Do Today Spiral Book,82.37,13,29.86,36.251062279956294,Otros
Tops Green Bar Computer Printout Paper,342.58,7,171.29,50.0,Otros
Tops White Computer Printout Paper,684.74,14,321.83,47.000321289832634,Otros
Tops Wirebound Message Log Books,73.69999999999999,25,29.29,39.74219810040706,Oculto
Toshiba IPT2010 SD IP Telephone,3613.74,31,425.32,11.769524094151766,Otros
Translucent Push Pins by OIC,24.55,15,5.84,23.788187372708755,Otros
Trav L File Heavy Duty Shuttle II  Black,1193.81,30,278.85,23.357988289593827,Otros
Trimflex Flexible Post Binders,346.35,21,112.88999999999999,32.59419662191424,Otros
Tripp Lite Isotel 6 Outlet Surge Protector with Fax Modem Protection,1243.78,27,74.99,6.029201305697149,Trampa
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.25,16,-17.03,-2.06863042818099,Otros
Tripp Lite TLP810NET Broadband Surge for Modem Fax,937.85,22,130.48000000000002,13.912672602228504,Otros
Tuf Vin Binders,669.5,26,234.32999999999998,35.000746825989545,Otros
Tuff Stuff Recycled Round Ring Binders,80.5,23,23.97,29.776397515527947,Otros
Turquoise Lead Holder with Pocket Clip,37.52,6,10.58,28.19829424307036,Otros
Tyvek  Top Opening Peel   Seel  Envelopes  Gray,610.98,17,274.94,44.99983632852139,Otros
Tyvek  Top Opening Peel   Seel Envelopes  Plain White,570.77,24,225.04,39.42744012474377,Otros
Tyvek Interoffice Envelopes  9 1 2  x 12 1 2   100 Box,939.0899999999999,16,421.97,44.933925395861955,Otros
Tyvek Side Opening Peel   Seel Expanding Envelopes,1266.72,14,570.02,44.99968422382215,Estrella
Ultra Commercial Grade Dual Valve Door Closer,63.82,2,9.57,14.995299279222815,Otros
Ultra Door Kickplate  8 H x 34 W,158.24,10,27.7,17.505055611729016,Otros
Ultra Door Pull Handle,265.11,27,74.78,28.207159292369205,Otros
Ultra Door Push Plate,149.26,34,37.41,25.063647326812273,Otros
UniKeep View Case Binders,28.84,13,-5.48,-19.001386962552015,Otros
Universal Premium White Copier Laser Paper  20Lb  and 87 Bright ,129.17000000000002,24,55.97,43.330494696911046,Otros
Universal Recycled Hanging Pressboard Report Binders  Letter Size,72.8,20,8.65,11.881868131868133,Otros
Universal Ultra Bright White Copier Laser Paper  8 1 2  x 11   Ream,15.55,3,5.64,36.270096463022504,Otros
Unpadded Memo Slips,18.31,5,8.36,45.65811032222829,Oculto
V7 USB Numeric Keypad,461.87,16,-58.78,-12.726524779699917,Otros
VTech DS6151,2746.57,25,478.78,17.43192418179766,Otros
VariCap6 Expandable Binder,122.83,10,31.130000000000003,25.343971342505906,Otros
Verbatim 25 GB 6x Blu ray Single Layer Recordable Disc  1 Pack,83.44,14,11.48,13.758389261744966,Otros
Verbatim 25 GB 6x Blu ray Single Layer Recordable Disc  10 Pack,150.67000000000002,14,41.95,27.842304373797038,Otros
Verbatim 25 GB 6x Blu ray Single Layer Recordable Disc  25 Pack,248.29,12,91.04,36.66680091828105,Otros
Verbatim 25 GB 6x Blu ray Single Layer Recordable Disc  3 Pack,184.54000000000002,30,67.11,36.36609949062534,Otros
Verbatim Slim CD and DVD Storage Cases  50 Pack,80.78,8,16.15,19.99257241891557,Otros
Vinyl Coated Wire Paper Clips in Organizer Box  800 Box,296.18,29,119.74,40.42811803632926,Otros
Vinyl Sectional Post Binders,901.03,40,147.02999999999997,16.31799163179916,Otros
Vtech AT T CL2940 Corded Speakerphone  Black,71.98,3,24.29,33.745484856904696,Otros
Vtech CS6719,2630.12,32,418.52,15.912581935424999,Otros
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,17,33.81,3.356164383561644,Otros
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,35,499.8,12.5,Otros
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,12,120.36,17.0,Otros
Wasp CCD Handheld Bar Code Reader,336.51,3,44.87,13.33392766931146,Otros
Wausau Papers Astrobrights Colored Envelopes,50.230000000000004,9,22.779999999999998,45.35138363527771,Oculto
Westinghouse Clip On Gooseneck Lamps,279.56,38,44.19,15.806982400915723,Otros
Westinghouse Floor Lamp with Metal Mesh Shade  Black,167.93,7,38.629999999999995,23.00363246590841,Otros
Westinghouse Mesh Shade Clip On Gooseneck Lamp  Black,84.84,6,22.060000000000002,26.001885902876005,Otros
Weyerhaeuser First Choice Laser Copy Paper  20Lb  and 88 Bright ,155.52,25,71.27,45.826903292181065,Otros
While You Were Out Pads  50 per Pad  4 x 5 1 4  Green Cycle,50.13,13,18.790000000000003,37.48254538200679,Otros
White Business Envelopes with Contemporary Seam  Recycled White Business Envelopes,336.95,34,150.97,44.804867190977895,Otros
White Computer Printout Paper by Universal,1279.08,37,547.67,42.81749382368577,Estrella
White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs   14 7 8 x 11,909.98,24,408.28,44.86692015209125,Otros
White Envelopes  White Envelopes with Clear Poly Window,320.25,22,139.1,43.43481654957065,Otros
White GlueTop Scratch Pads,186.5,14,72.78999999999999,39.029490616621985,Otros
Wi Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,19,540.04,21.765713479636457,Otros
Wilson Electronics DB Pro Signal Booster,8878.4,32,515.52,5.806451612903226,Trampa
Wilson Jones  Snap  Scratch Pad Binder Tool for Ring Binders,100.92,22,30.739999999999995,30.459770114942526,Otros
Wilson Jones 1  Hanging DublLock Ring Binders,117.75,46,-8.550000000000004,-7.26114649681529,Otros
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.39,23,35.3,35.16286482717402,Otros
Wilson Jones Active Use Binders,115.03,21,37.04,32.20029557506737,Otros
Wilson Jones Century Plastic Molded Ring Binders,583.64,48,55.24000000000001,9.464738537454597,Otros
Wilson Jones Clip   Carry Folder Binder Tool for Ring Binders  Clear,191.98,47,50.23,26.164183769142618,Otros
Wilson Jones Custom Binder Spines   Labels,41.35,22,-19.69,-47.61789600967352,Otros
Wilson Jones DublLock D Ring Binders,35.78,6,15.53,43.404136389044154,Oculto
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,49,5.62,10.916860916860918,Otros
Wilson Jones Elliptical Ring 3 1 2  Capacity Binders  800 sheets,834.6,42,-82.14999999999998,-9.843038581356335,Otros
Wilson Jones Four Pocket Poly Binders,62.129999999999995,17,5.43,8.739739256397876,Otros
Wilson Jones Hanging Recycled Pressboard Data Binders,32.64,4,1.7800000000000002,5.45343137254902,Otros
Wilson Jones Hanging View Binder  White  1 ,143.42,23,55.230000000000004,38.50927346255753,Otros
Wilson Jones Heavy Duty Casebound Ring Binders with Metal Hinges,554.24,22,157.96,28.50028868360277,Otros
Wilson Jones Impact Binders,134.67999999999998,42,23.72,17.612117612117615,Otros
Wilson Jones International Size A4 Ring Binders,174.73000000000002,18,12.809999999999997,7.331311165798658,Otros
Wilson Jones Leather Like Binders with DublLock Round Rings,238.32999999999998,46,25.490000000000002,10.695254479083625,Otros
Wilson Jones Ledger Size  Piano Hinge Binder  2   Blue,1217.1,47,215.55,17.710130638402763,Otros
Wilson Jones Legal Size Ring Binders,532.1600000000001,44,48.379999999999995,9.091250751653636,Otros
Wilson Jones Standard D Ring Binders,96.65,26,26.91,27.842731505431967,Otros
Wilson Jones Suede Grain Vinyl Binders,16.4,8,5.0600000000000005,30.85365853658537,Otros
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.07,59,58.51,27.589946715707075,Otros
Wilson Jones data warehouse D Ring Binders with DublLock,66.67,12,15.31,22.96385180740963,Otros
Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,17,1043.87,19.594876165233156,Otros
Wirebound Four 2 3 4 x 5 Forms per Page  400 Sets per Book,119.97,22,47.59,39.66825039593232,Otros
Wirebound Message Book  4 per Page,184.62,35,87.69,47.497562560935975,Otros
Wirebound Message Books  2 7 8  x 5   3 Forms per Page,108.42,17,44.99,41.49603394207711,Otros
Wirebound Message Books  5 1 2 x 4 Forms  2 or 4 Forms per Page,72.25999999999999,12,31.310000000000002,43.329642955992256,Oculto
Wirebound Message Books  Four 2 3 4  x 5  Forms per Page  600 Sets per Book,246.57999999999998,28,108.99000000000001,44.20066509854815,Otros
Wirebound Message Books  Four 2 3 4 x 5 Forms per Page  200 Sets per Book,115.44,26,47.22,40.9043659043659,Otros
Wirebound Message Books  Four 2 3 4 x 5 White Forms per Page,218.09,34,95.27,43.68380026594525,Otros
Wirebound Message Books  Two 4 1 4  x 5  Forms per Page,109.58,15,49.09,44.798320861471076,Otros
Wirebound Message Forms  Four 2 3 4 x 5 Forms per Page  Pink Paper,35.95,5,14.3,39.77746870653686,Oculto
Wirebound Service Call Books  5 1 2  x 4 ,125.84,13,60.4,47.997457088366176,Otros
Wirebound Voice Message Log Book,15.23,4,4.95,32.501641497045306,Otros
Wireless Extenders zBoost YX545 SOHO Signal Booster,4044.3900000000003,24,733.28,18.130793518923742,Otros
Woodgrain Magazine Files by Perma,69.14,24,2.63,3.803876193231125,Otros
X Rack File for Hanging Folders,318.38,30,67.74,21.276462089327218,Otros
Xblue XB 1670 86 X16 Small Office Telephone   Titanium,604.75,5,132.29,21.875155022736667,Otros
Xerox 188,213.2,20,97.54,45.75046904315197,Otros
Xerox 1880,623.74,18,285.65,45.79632539199025,Otros
Xerox 1881,454.36,38,207.03,45.56519059776389,Otros
Xerox 1882,615.78,12,273.18,44.363246614050475,Otros
Xerox 1883,881.1,37,354.01,40.178186357961636,Otros
Xerox 1884,543.46,32,204.57999999999998,37.64398483789055,Otros
Xerox 1885,960.8,20,461.20000000000005,48.00166527893423,Otros
Xerox 1886,651.4399999999999,14,302.73,46.47089524745181,Otros
Xerox 1887,512.2,30,216.26,42.22178836392034,Otros
Xerox 1888,1231.6599999999999,24,539.26,43.78318691846776,Estrella
Xerox 1889,516.62,10,236.33,45.74542216716348,Otros
Xerox 189,1782.4499999999998,19,746.53,41.882240736065526,Estrella
Xerox 1890,244.7,5,122.35,50.0,Otros
Xerox 1891,1320.57,30,542.92,41.11254988376231,Estrella
Xerox 1892,178.3,5,79.46,44.56533931575995,Otros
Xerox 1893,1434.65,39,619.37,43.17220227930157,Estrella
Xerox 1894,169.78,27,78.78999999999999,46.40711509011662,Otros
Xerox 1895,191.36,33,82.83,43.28490802675585,Otros
Xerox 1896,49.95,5,22.48,45.005005005005,Oculto
Xerox 1897,67.73,16,27.090000000000003,39.997047098774544,Oculto
Xerox 1898,280.56,46,120.75,43.038922155688624,Otros
Xerox 1899,69.37,14,28.07,40.46417759838546,Oculto
Xerox 19,415.13,15,159.56,38.43615253053261,Otros
Xerox 190,29.88,6,14.04,46.98795180722892,Oculto
Xerox 1900,105.29,26,44.08,41.86532434229271,Otros
Xerox 1901,16.9,4,5.28,31.24260355029586,Otros
Xerox 1902,82.22,4,32.89,40.00243249817563,Oculto
Xerox 1903,138.74,24,65.54,47.2394406804094,Otros
Xerox 1905,146.45,23,68.94,47.074086719016734,Otros
Xerox 1906,1098.6399999999999,32,497.58,45.290541032549335,Otros
Xerox 1907,122.8,10,57.72,47.00325732899023,Otros
Xerox 1908,1712.99,32,799.39,46.66635532022954,Estrella
Xerox 1909,970.78,40,400.96999999999997,41.30389995673582,Otros
Xerox 191,767.23,39,354.23,46.16998813914993,Otros
Xerox 1910,586.09,14,236.36,40.32827722704704,Otros
Xerox 1911,603.54,13,279.74,46.34986910561024,Otros
Xerox 1912,201.07999999999998,11,92.57,46.03640342152377,Otros
Xerox 1913,865.49,17,375.03999999999996,43.332678598250695,Otros
Xerox 1914,956.3000000000001,19,423.74,44.31036285684408,Otros
Xerox 1915,2789.01,28,1262.4,45.26337302483677,Estrella
Xerox 1916,831.9699999999999,20,342.57,41.17576354916644,Otros
Xerox 1917,1222.75,25,574.6899999999999,46.99979554283377,Estrella
Xerox 1918,155.04,4,75.97,49.00025799793602,Otros
Xerox 1919,1565.81,40,729.6400000000001,46.59824627509085,Estrella
Xerox 192,142.56,22,68.42,47.99382716049383,Otros
Xerox 1920,89.7,15,40.37,45.00557413600891,Oculto
Xerox 1921,55.94,7,17.490000000000002,31.265641759027535,Otros
Xerox 1922,11.95,3,4.33,36.23430962343097,Otros
Xerox 1923,94.85999999999999,16,39.28,41.408391313514656,Oculto
Xerox 1924,60.1,12,24.75,41.181364392678866,Oculto
Xerox 1925,489.48,18,182.79,37.34371169404265,Otros
Xerox 1926,34.86,7,16.38,46.98795180722891,Oculto
Xerox 1927,65.05,18,22.69,34.880860876249045,Otros
Xerox 1928,124.61000000000001,26,49.1,39.40293716395152,Otros
Xerox 1929,351.74,16,154.4,43.896059589469495,Otros
Xerox 193,77.74000000000001,13,38.089999999999996,48.99665551839464,Oculto
Xerox 1930,138.67000000000002,24,59.370000000000005,42.81387466647436,Otros
Xerox 1931,209.95000000000002,36,88.64,42.21957608954512,Otros
Xerox 1932,85.06,3,28.71,33.75264519162944,Otros
Xerox 1933,294.72,24,138.52,47.000542888165036,Otros
Xerox 1934,1097.21,20,526.21,47.95891397271261,Otros
Xerox 1935,538.15,21,239.0,44.411409458329466,Otros
Xerox 1936,155.84,9,60.53,38.84111909650924,Otros
Xerox 1937,499.61,12,199.83999999999997,39.999199375512895,Otros
Xerox 1938,268.24,7,93.88,34.99850879809126,Otros
Xerox 1939,417.34,22,200.33,48.00162936694303,Otros
Xerox 194,443.84,9,184.19,41.49918889689979,Otros
Xerox 1940,615.55,12,279.19,45.35618552514012,Otros
Xerox 1941,1740.51,19,704.59,40.48181280199482,Estrella
Xerox 1942,597.06,13,278.95,46.72059759488159,Otros
Xerox 1943,743.43,16,328.66999999999996,44.20994579180286,Otros
Xerox 1944,573.65,16,257.36,44.86359278305587,Otros
Xerox 1945,1696.98,45,756.29,44.56681870145788,Estrella
Xerox 1946,79.06,13,35.25,44.5863900834809,Oculto
Xerox 1947,136.35,25,54.13,39.6993032636597,Otros
Xerox 1948,149.85000000000002,15,67.43,44.99833166499833,Otros
Xerox 1949,114.55,28,43.43,37.91357485814055,Otros
Xerox 195,164.32999999999998,27,70.53999999999999,42.92581999634881,Otros
Xerox 1950,49.71,9,23.17,46.61033997183666,Oculto
Xerox 1951,755.91,30,244.76,32.37951607995661,Otros
Xerox 1952,97.61,20,44.81999999999999,45.91742649318717,Oculto
Xerox 1953,47.08,12,18.84,40.01699235344095,Oculto
Xerox 1954,84.47999999999999,18,32.21,38.12736742424243,Oculto
Xerox 1955,182.72,10,59.38,32.49781085814361,Otros
Xerox 1956,89.7,16,40.9,45.59643255295429,Oculto
Xerox 1957,95.9,17,39.73,41.42857142857142,Oculto
Xerox 1958,32.400000000000006,5,15.55,47.993827160493815,Oculto
Xerox 1959,133.6,21,60.65,45.39670658682635,Otros
Xerox 196,92.48,18,39.41,42.614619377162626,Oculto
Xerox 1960,879.8299999999999,32,334.58,38.02780082515941,Otros
Xerox 1962,109.57,28,43.650000000000006,39.837546773751946,Otros
Xerox 1963,77.09,17,27.72,35.95797120249059,Otros
Xerox 1964,721.74,33,314.72999999999996,43.60711613600465,Otros
Xerox 1965,56.21,10,25.71,45.73919231453478,Oculto
Xerox 1966,79.05,14,32.8,41.49272612270715,Oculto
Xerox 1967,89.42,15,38.870000000000005,43.46902259002461,Oculto
Xerox 1968,165.66,26,75.35,45.48472775564409,Otros
Xerox 1969,11.56,2,5.66,48.96193771626297,Oculto
Xerox 197,501.88,18,195.17999999999998,38.88977444807523,Otros
Xerox 1970,101.59,22,43.51,42.82901860419332,Otros
Xerox 1971,113.84,28,47.93,42.10295151089248,Otros
Xerox 1972,46.47,10,17.42,37.486550462664084,Oculto
Xerox 1973,169.02,8,70.35,41.62229321973731,Otros
Xerox 1974,57.410000000000004,10,26.91,46.873367009231835,Oculto
Xerox 1975,69.98,12,30.33,43.34095455844527,Oculto
Xerox 1976,36.29,7,12.7,34.9958666299256,Otros
Xerox 1977,130.93,20,61.449999999999996,46.93347590315435,Otros
Xerox 1978,174.56,34,74.33,42.58134738771769,Otros
Xerox 1979,328.39,11,140.95999999999998,42.924571393769604,Otros
Xerox 198,75.7,16,33.47,44.21400264200792,Oculto
Xerox 1980,34.24,8,15.41,45.00584112149533,Oculto
Xerox 1981,70.75,14,30.09,42.53003533568905,Oculto
Xerox 1982,237.54000000000002,12,89.53,37.6904942325503,Otros
Xerox 1983,29.900000000000002,5,14.65,48.99665551839465,Oculto
Xerox 1984,12.96,2,6.35,48.99691358024691,Oculto
Xerox 1985,25.92,5,9.07,34.99228395061728,Otros
Xerox 1986,85.5,13,40.35,47.192982456140356,Oculto
Xerox 1987,92.48,16,45.31,48.99437716262976,Oculto
Xerox 1988,1102.89,41,404.30999999999995,36.65914098414166,Otros
Xerox 1989,7.97,2,2.69,33.75156838143036,Otros
Xerox 199,57.35,16,19.69,34.333042720139495,Otros
Xerox 1990,36.96,8,13.73,37.1482683982684,Otros
Xerox 1991,575.5699999999999,26,254.9,44.28653334954915,Otros
Xerox 1992,86.11000000000001,15,40.36,46.87028219718963,Oculto
Xerox 1993,147.74,24,68.44,46.32462434005685,Otros
Xerox 1994,76.46000000000001,13,32.650000000000006,42.70206643996862,Oculto
Xerox 1995,121.82000000000001,22,47.69,39.147923165325885,Otros
Xerox 1996,176.26,28,81.9,46.46544876886418,Otros
Xerox 1997,178.85000000000002,30,77.75999999999999,43.47777467151243,Otros
Xerox 1998,46.66,9,16.33,34.99785683669096,Otros
Xerox 1999,98.49000000000001,17,41.2,41.83165803634887,Otros
Xerox 2,137.37,25,53.120000000000005,38.66928732619932,Otros
Xerox 20,6.48,1,3.11,47.99382716049382,Oculto
Xerox 200,84.24000000000001,15,33.69,39.99287749287749,Oculto
Xerox 2000,84.24000000000001,14,37.06,43.99335232668566,Oculto
Xerox 201,110.16,19,46.14,41.88453159041394,Otros
Xerox 202,171.07000000000002,28,76.71,44.84129303793768,Otros
Xerox 203,143.85,24,62.980000000000004,43.7817170663886,Otros
Xerox 204,110.16,17,52.870000000000005,47.99382716049384,Otros
Xerox 205,150.34,24,69.46,46.20194226420114,Otros
Xerox 206,60.91,11,23.84,39.13971433262191,Oculto
Xerox 207,40.18,7,16.59,41.289198606271775,Oculto
Xerox 208,54.43000000000001,9,24.1,44.27705309571927,Oculto
Xerox 209,187.92000000000002,29,90.19,47.99382716049382,Otros
Xerox 21,124.42,24,43.54,34.994373894872204,Otros
Xerox 210,95.9,18,35.25,36.7570385818561,Otros
Xerox 211,104.97,19,40.96,39.02067257311613,Otros
Xerox 212,141.27,25,57.019999999999996,40.362426559071274,Otros
Xerox 213,111.46,18,50.8,45.57688856989054,Otros
Xerox 214,215.14,37,90.45,42.042391001208514,Otros
Xerox 215,45.36,7,21.77,47.99382716049383,Oculto
Xerox 216,238.46,42,96.94,40.652520338840894,Otros
Xerox 217,151.63,25,67.38,44.4371166655675,Otros
Xerox 218,49.24,8,22.28,45.247766043866775,Oculto
Xerox 219,97.2,15,46.65,47.99382716049382,Oculto
Xerox 22,75.17,13,31.36,41.71877078621791,Oculto
Xerox 220,145.15,25,60.91,41.96348604891491,Otros
Xerox 221,80.36,14,33.18,41.289198606271775,Oculto
Xerox 222,134.79,22,60.65,44.995919578603754,Otros
Xerox 223,58.31999999999999,9,27.990000000000002,47.99382716049384,Oculto
Xerox 224,95.91,17,38.62,40.266916901261595,Oculto
Xerox 225,197.0,33,85.78999999999999,43.5482233502538,Otros
Xerox 226,334.37,53,155.76,46.5831264766576,Otros
Xerox 227,120.53,22,46.4,38.49663984070356,Otros
Xerox 228,97.2,15,46.65,47.99382716049382,Oculto
Xerox 229,85.53,15,34.99,40.909622354729336,Oculto
Xerox 23,141.26,23,63.760000000000005,45.136627495398564,Otros
Xerox 230,127.00999999999999,21,56.24,44.27997795449178,Otros
Xerox 231,79.06,14,31.88,40.32380470528712,Oculto
Xerox 232,120.53,19,56.5,46.876296357753255,Otros
Xerox 4200 Series MultiUse Premium Copy Paper  20Lb  and 84 Bright ,139.38,30,52.28,37.50896828813317,Otros
Xerox Blank Computer Paper,99.9,5,46.95,46.996996996997,Otros
Xerox Color Copier Paper  11  x 17   Ream,593.84,27,260.83000000000004,43.92260541560017,Otros
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96,7,-252.0,-10.000158732678296,Trampa
Xiaomi Mi3,2279.96,4,592.79,26.00001754416744,Otros
XtraLife ClearVue Slant D Ring Binder  White  3 ,386.08,39,76.94,19.928512225445505,Otros
XtraLife ClearVue Slant D Ring Binders by Cardinal,72.91,22,-13.330000000000002,-18.282814428747773,Otros
Zebra GK420t Direct Thermal Thermal Transfer Printer,703.71,6,-938.28,-133.33333333333331,Otros
Zebra GX420t Direct Thermal Thermal Transfer Printer,5787.360000000001,14,509.71,8.807297282353266,Otros
Zebra ZM400 Thermal Label Printer,6965.700000000001,6,3343.5299999999997,47.99991386364614,Estrella
Zebra Zazzle Fluorescent Highlighters,100.94,20,20.65,20.457697642163662,Otros
Zipper Ring Binder Pockets,81.75,44,11.729999999999999,14.348623853211006,Otros
i Sound Portable Power   8000 mAh,413.31,9,-58.83,-14.233868040937795,Otros
iHome FM Clock Radio with Lightning Dock,699.9,13,17.5,2.500357193884841,Otros
iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5  4S 4,477.65999999999997,24,115.64,24.20968890005443,Otros
iOttie HLCRIO102 Car Mount,215.89,12,-11.99,-5.553754226689518,Otros
iOttie XL Car Mount,223.89,14,-50.370000000000005,-22.497655098485865,Otros
invisibleSHIELD by ZAGG Smudge Free Screen Protector,442.56,29,171.28,38.70209689081707,Otros
netTALK DUO VoIP Telephone Service,1112.79,26,430.41,38.67845685169709,Otros
